經度緯度,電流強度(kA)0
23.378121.9072,-0
23.3939121.8652,-0
23.6165466308594121.936622619629,5.79050
23.3737121.7937,-0
23.7039279937744121.844604492188,-7.6960
23.3655121.7659,-0
23.541145324707121.987373352051,-29.69250
23.5622138977051121.995086669922,-6.3270
23.5305080413818122.005302429199,-10.23050
23.5182857513428122.030403137207,10.82250
23.3955121.7667,-0
23.4704121.8623,-0
23.5820007324219122.049209594727,-50.67150
23.5022121.9075,-0
23.5838928222656122.058120727539,-7.27050
23.4447121.8265,-0
23.3595121.8429,-0
23.583927154541122.08358001709,-6.56750
23.5840950012207122.091514587402,-32.6340
23.4851121.8816,-0
23.5838584899902122.081718444824,-6.86350
23.5871143341064122.073127746582,-6.8820
23.549617767334122.09741973877,-7.7330
23.5745086669922121.972137451172,-5.93850
24.0504894256592121.852272033691,-64.69450
24.0802669525146121.880958557129,-4.2180
24.0647602081299121.862251281738,-28.61950
24.1290950775146121.738479614258,-4.8470
24.1246776580811121.250366210938,4.56950
24.0889587402344121.872825622559,-5.19850
24.1303122.2333,-0
24.0831489562988121.847297668457,-6.0680
24.0707664489746121.903633117676,-23.4580
23.3717121.8005,-0
24.0403122.1748,-0
24.075101852417121.884056091309,-61.10550
23.4919121.9387,-0
23.4626121.9422,-0
23.4427121.9339,-0
23.4236121.9013,-0
23.4253121.8895,-0
23.4217121.8589,-0
24.0613193511963121.859794616699,-23.2360
24.0672874450684121.856422424316,-5.9940
24.0651122.188,-0
24.0623092651367121.88623046875,-14.81850
24.0522518157959121.889762878418,-12.2470
24.0352325439453121.889808654785,-6.5860
24.0017108917236122.011413574219,-4.60650
24.0698680877686121.911804199219,5.180
24.0881958007812121.867637634277,-16.1690
24.3482122.0119,-0
24.072826385498121.892959594727,-10.11950
24.0729293823242121.891555786133,-71.8170
24.1962547302246121.745536804199,4.75450
24.0739574432373121.910911560059,-7.3630
24.0821132659912121.911529541016,-7.23350
24.0581436157227121.884986877441,-11.82150
24.0784015655518121.91813659668,-85.96950
24.328122.0288,-0
24.0651626586914121.912185668945,-4.6250
23.1289215087891121.879615783691,-7.770
23.2868121.7149,-0
23.1794121.6088,-0
23.173121.571,-0
23.3034019470215121.871353149414,-13.3940
23.3929405212402121.838539123535,-7.23350
23.1817121.6955,-0
23.1482121.6291,-0
23.1524121.5626,-0
23.1659121.7075,-0
23.1451121.6452,-0
23.1436121.6335,-0
23.21923828125121.954704284668,-18.03750
23.1044368743896122.035346984863,-17.8340
23.2007121.6602,-0
23.1592121.6565,-0
23.241231918335121.9248046875,8.510
23.1798121.6582,-0
23.1909121.7481,-0
23.1695121.579,-0
23.1941121.6289,-0
23.1848121.6029,-0
23.1365121.5507,-0
23.1449121.568,-0
23.1522121.6292,-0
23.1408121.5438,-0
23.1624121.6251,-0
24.4381121.8246,-0
25.029122.2704,-0
24.0181120.8528,-0
24.0543120.844,-0
24.0316120.8489,-0
24.0481120.8457,-0
22.2332630157471120.691474914551,-13.2830
22.3296432495117120.693489074707,-30.5990
23.9973120.8414,-0
24.0149120.8367,-0
23.7019120.7588,-0
23.5669345855713120.621444702148,2.23850
22.8099098205566120.687530517578,-4.7730
22.5544120.6677,-0
22.5766658782959120.647285461426,-6.16050
23.6046120.7719,-0
23.7006120.7951,-0
23.6894120.8004,-0
22.5502120.6733,-0
23.7116120.7999,-0
23.6954120.8237,-0
23.7283120.8279,-0
23.6999120.7859,-0
23.6798120.7988,-0
23.7053120.8185,-0
22.6307120.6801,-0
22.6473120.6541,-0
22.6368120.6673,-0
22.6085120.668,-0
24.4251121.8203,-0
22.6296120.6694,-0
22.6207332611084120.701385498047,-11.78450
22.6439819335938120.691802978516,-15.26250
22.6525120.6771,-0
22.6243190765381120.706474304199,-23.0510
22.6703120.6707,-0
22.585916519165120.720001220703,-20.2760
22.6791120.6736,-0
22.6593120.674,-0
22.6584120.6569,-0
22.6395120.6798,-0
22.8413238525391120.680648803711,-6.93750
22.6265926361084120.696914672852,-5.9940
22.3402120.6076,-0
22.6411120.6366,-0
22.6445120.6588,-0
22.5894120.7528,-0
23.5133120.7032,-0
23.6593120.7331,-0
23.5512046813965120.601509094238,-2.0350
22.5942120.7037,-0
22.6057120.7043,-0
22.6272120.6905,-0
22.6025120.6926,-0
22.5307655334473120.752700805664,-7.71450
22.5381120.7272,-0
22.6169120.6997,-0
22.543120.7289,-0
22.6194120.6945,-0
22.6041120.6962,-0
22.6342120.7055,-0
22.6059120.6951,-0
22.5140018463135120.756393432617,-7.49250
22.6357120.6963,-0
22.6163120.7058,-0
23.4344730377197120.654106140137,3.4410
23.7015120.7937,-0
23.7225120.8095,-0
22.5894120.7131,-0
22.7155990600586120.693962097168,20.5350
22.5911120.7559,-0
22.6295120.7734,-0
22.4887561798096120.787643432617,-16.6130
22.6025120.7032,-0
24.6774121.9289,-0
22.5827120.6959,-0
22.903120.8104,-0
22.6522120.672,-0
22.5864120.6944,-0
23.292121.2766,-0
22.5181789398193120.713989257812,-29.8220
22.5624120.728,-0
22.5399120.7172,-0
22.595120.6904,-0
22.6124120.6917,-0
22.5604839324951120.705955505371,-6.49350
22.5916120.7056,-0
22.6278120.7106,-0
22.557120.7415,-0
22.4735794067383120.746894836426,-30.1920
22.5323120.7125,-0
22.4792194366455120.74210357666,-72.64950
22.5662120.7185,-0
22.5801120.7375,-0
22.5434120.7319,-0
22.5208120.7144,-0
22.5221120.703,-0
22.510290145874120.723335266113,-62.0120
22.5701120.6797,-0
22.5102120.6867,-0
22.5614120.6667,-0
22.5728120.6755,-0
22.5782120.7027,-0
22.546120.6745,-0
22.538120.715,-0
22.5773120.6759,-0
22.5442120.6893,-0
22.4686241149902120.699798583984,-53.5760
22.5188120.7018,-0
22.5263120.7133,-0
22.5471120.7275,-0
22.5564120.7344,-0
22.5532120.7108,-0
22.5858120.6872,-0
22.5098114013672120.700332641602,-6.3640
22.501120.6951,-0
22.5333120.6967,-0
22.5628120.6918,-0
22.5962120.6947,-0
22.4727120.7324,-0
22.4927120.7488,-0
22.5483120.7156,-0
22.5189120.7139,-0
22.5398120.7225,-0
22.865120.7489,-0
22.5526120.6742,-0
22.5181120.7045,-0
22.5226120.6758,-0
22.5537120.6623,-0
22.5233120.6513,-0
22.5331120.6368,-0
22.5196120.6546,-0
22.5131120.6883,-0
22.5205120.6984,-0
22.450044631958120.623405456543,-23.25450
22.5097120.6668,-0
22.4605045318604120.711616516113,-6.67850
23.4692120.7591,-0
22.5347120.6989,-0
22.5746120.6864,-0
22.5918120.691,-0
22.4799120.6986,-0
22.5118120.6627,-0
22.523120.6657,-0
22.5442120.6675,-0
22.5288120.6876,-0
22.5704120.6841,-0
22.5519120.701,-0
22.5121120.6675,-0
22.4296646118164120.689155578613,-5.920
22.5558120.718,-0
22.5461120.6658,-0
22.5415120.6666,-0
22.5222120.6861,-0
22.4429378509521120.655616760254,-30.58050
22.5044120.6734,-0
22.5303120.6566,-0
22.5605120.6627,-0
22.5646120.6498,-0
22.5266120.6474,-0
22.5211120.639,-0
22.7794120.6065,-0
22.5108120.6435,-0
22.5247120.6265,-0
22.574120.6141,-0
22.4788120.6676,-0
22.5062120.6869,-0
22.4696120.6871,-0
22.4957120.6823,-0
22.5049120.6566,-0
22.4297504425049120.663162231445,-7.04850
22.524120.6578,-0
22.5297120.6449,-0
22.4961120.6527,-0
22.498120.6438,-0
22.5455875396729120.65357208252,-7.67750
22.6074120.6241,-0
22.451120.6451,-0
22.4588120.6538,-0
22.4563120.6643,-0
22.5106120.6807,-0
22.5178120.6244,-0
22.5034120.6255,-0
22.5625120.6598,-0
22.5365120.6742,-0
22.4995120.6393,-0
22.514120.6381,-0
22.529120.6349,-0
22.5162120.6323,-0
22.5043120.6286,-0
22.52120.6162,-0
22.526120.6239,-0
22.5153120.6288,-0
22.5092120.621,-0
22.5492120.61,-0
22.5781120.6104,-0
22.5243120.6231,-0
22.6634120.5577,-0
22.4803120.627,-0
22.5373120.6272,-0
22.4966120.6403,-0
22.5524120.6188,-0
22.5855120.6086,-0
22.4460506439209120.62922668457,-20.1650
22.4806120.6478,-0
22.474120.64,-0
22.5155120.6337,-0
23.1995120.5032,-0
23.2063120.4771,-0
22.539120.6008,-0
22.5462120.6107,-0
22.4931120.6179,-0
22.4994120.6257,-0
22.5186120.6207,-0
22.4926120.6228,-0
22.502120.6197,-0
22.4219169616699120.626197814941,-20.99750
22.6891120.5857,-0
22.5036120.6303,-0
22.4899120.6475,-0
22.4999120.6595,-0
22.4629120.5701,-0
22.437120.5866,-0
22.4788913726807120.619049072266,-31.1910
22.9804121.2117,-0
22.4935120.6152,-0
22.3103713989258120.54711151123,-13.89350
22.4688120.5783,-0
22.4847120.5983,-0
22.5372120.5579,-0
22.5297120.547,-0
22.4266815185547120.52815246582,-54.0570
22.4652120.5242,-0
22.4893120.5233,-0
22.5418120.5484,-0
22.5276120.5251,-0
22.4918120.5279,-0
24.759121.9888,-0
24.7754121.9898,-0
24.4035121.8115,-0
23.6664120.4218,-0
23.6679120.429,-0
24.2231121.9242,-0
23.0639119.8868,-0
22.8727121.7882,-0
22.2769119.5201,-0
22.2526122.2469,-0
24.2871122.2582,-0
22.1589119.3418,-0
22.4571119.7076,-0
22.4522119.7282,-0
22.4423119.7359,-0
22.4569119.7462,-0
22.4071119.5648,-0
22.4086119.597,-0
23.4354839324951119.672607421875,14.6520
23.5845122.0083,-0
23.7701122.0224,-0
23.8169121.9521,-0
22.3615119.5214,-0
23.8445120.7536,-0
22.1895119.4349,-0
22.202119.438,-0
21.9422119.4944,-0
21.9416119.4981,-0
21.9289119.4231,-0
21.9595718383789119.305305480957,-120.1390
21.8945119.4218,-0
21.8088119.2466,-0
21.7978119.3028,-0
21.8451119.3674,-0
23.3385121.7297,-0
23.3388121.7222,-0
23.358121.7371,-0
23.3175121.6641,-0
21.8281119.4935,-0
23.3216121.7315,-0
23.3503121.7527,-0
23.3896884918213121.823280334473,8.41750
23.3392121.725,-0
21.9253119.5595,-0
21.9165119.554,-0
21.8264119.4262,-0
23.3715133666992121.84920501709,5.05050
23.3059121.7448,-0
23.32121.7542,-0
23.3239121.7383,-0
23.3172121.73,-0
23.3305121.7688,-0
23.4032121.8071,-0
23.3925121.8023,-0
23.3814121.7974,-0
23.3681121.8021,-0
23.3614121.8237,-0
21.9702119.8439,-0
25.1822547912598118.2880859375,-13.2090
21.8134119.2012,-0
21.7577119.1319,-0
21.7741119.1855,-0
21.6785119.6239,-0
25.1606845855713118.271705627441,-13.44950
21.8259119.8935,-0
21.7994119.8846,-0
21.8189119.9037,-0
21.7546119.1362,-0
26.4749221801758119.193588256836,-29.24850
26.2708568572998119.393005371094,-21.2750
25.03249168396118.344146728516,-15.04050
26.3175926208496119.356582641602,-51.3190
25.0087699890137118.316795349121,-14.3560
26.3330955505371119.346733093262,-21.5710
26.431619644165119.303115844727,-15.29950
25.0321178436279118.295433044434,-24.32750
25.035758972168118.311447143555,-15.3920
25.0100517272949118.332565307617,-14.41150
25.0139331817627118.30256652832,-10.71150
25.0517387390137118.336540222168,-14.80
21.9895119.7093,-0
22.0161119.7899,-0
25.0413036346436118.317138671875,-13.67150
25.052225112915118.22322845459,-12.48750
25.040210723877118.303573608398,-12.3950
25.0242023468018118.374580383301,-22.4590
25.0177478790283118.340103149414,-15.0220
25.5027179718018118.613967895508,-21.03450
25.034912109375118.337013244629,-21.18250
25.0542678833008118.401763916016,-14.67050
26.3055419921875119.283081054688,-23.69850
26.3204956054688119.28116607666,-17.14950
25.0312194824219118.344390869141,-12.22850
25.0325813293457118.410797119141,-15.07750
24.981954574585118.387519836426,-11.96950
26.4011211395264119.330497741699,-34.79850
26.2820472717285119.366035461426,-16.52050
21.7017119.2243,-0
25.020809173584118.401397705078,-12.22850
25.0188064575195118.40697479248,-11.89550
26.3306198120117119.353782653809,-53.15050
24.9826984405518118.396141052246,-15.11450
26.3501262664795119.338500976562,-20.81250
25.0193881988525118.418731689453,-11.41450
21.8502120.0505,-0
21.7322119.8618,-0
25.1213264465332118.526802062988,-21.70050
25.3904418945312118.59513092041,11.11850
25.1003875732422118.388572692871,-14.44850
25.1468391418457118.525054931641,-13.3940
24.5841122.372,-0
24.5973122.3837,-0
25.348352432251118.609703063965,-25.7520
24.6131122.3967,-0
25.2728462219238118.747604370117,-15.2440
24.9326248168945118.491691589355,-32.09750
24.9080467224121118.433074951172,-24.91950
21.6721076965332119.928535461426,-59.66250
21.6681709289551119.977027893066,-20.5350
25.912202835083119.190841674805,-43.16050
24.7536120.3032,-0
24.933349609375118.513656616211,-13.44950
24.8143405914307118.341415405273,-13.22750
22.1515120.5875,-0
23.4464121.7891,-0
23.4451121.8334,-0
23.4669121.8122,-0
23.5032121.7696,-0
22.4164028167725122.538635253906,-23.51350
22.8086122.0521,-0
22.7962122.0597,-0
22.797122.0468,-0
22.7865122.0803,-0
22.7778122.0978,-0
22.7994122.068,-0
23.6392121.6404,-0
23.6243121.6376,-0
22.3031044006348122.691780090332,34.90950
22.8429122.0765,-0
22.8486122.0608,-0
23.4701121.7987,-0
23.4985121.8306,-0
23.4786121.8251,-0
23.4675121.8294,-0
25.3704605102539118.783081054688,-17.66750
22.8426122.0709,-0
23.6907121.6505,-0
23.6757121.655,-0
23.6605121.6476,-0
25.3085765838623118.800483703613,-12.04350
23.6451121.6612,-0
23.7393121.6568,-0
23.7025121.6626,-0
23.6909121.6637,-0
23.7239121.6579,-0
23.7122121.6552,-0
23.6279121.6446,-0
25.3849716186523118.70002746582,-24.1980
24.8422775268555118.37198638916,-13.5420
24.8436107635498118.486122131348,-21.47850
23.628121.6458,-0
23.6657121.6459,-0
23.6402121.6597,-0
23.5008121.8195,-0
23.4756121.8157,-0
23.4672121.7781,-0
23.5245121.8305,-0
23.4956121.8348,-0
23.4789121.7949,-0
23.4702121.7988,-0
23.4966121.766,-0
23.5016121.7761,-0
23.5092121.7879,-0
23.4597121.7719,-0
25.0841655731201118.730201721191,-14.96650
23.6422121.686,-0
23.6342121.6847,-0
23.6602121.6835,-0
23.6407121.6667,-0
23.8114109039307121.651252746582,-24.6420
23.6975121.6592,-0
23.6842121.653,-0
23.6762121.667,-0
25.0813426971436118.744338989258,-26.21450
25.0837001800537118.743019104004,-15.5770
25.1689968109131118.769859313965,-13.5050
25.2684936523438118.777519226074,-14.00450
24.7979354858398118.226448059082,13.2090
24.8111120.1585,-0
21.6837119.3066,-0
24.7937507629395118.242134094238,12.70950
23.0032119.5352,-0
24.8494281768799118.30583190918,-16.37250
24.7185955047607118.225601196289,20.62750
24.6966190338135118.340034484863,-13.0610
23.4455122.422,-0
24.6903686523438118.335662841797,-11.78450
24.6691608428955118.360221862793,-13.96750
22.844122.1378,-0
22.817122.15,-0
22.5558120.1863,-0
22.8692122.096,-0
22.8263122.082,-0
25.0252208709717118.695152282715,-11.6180
25.7821350097656119.474472045898,-28.6010
22.8543122.1248,-0
22.8525122.1104,-0
22.8368122.1399,-0
22.8595122.0739,-0
22.8631122.0482,-0
24.8534736633301118.386169433594,-11.71050
22.8348122.0889,-0
25.0261859893799118.703987121582,-13.22750
22.8051122.1348,-0
22.8507122.1143,-0
22.8771122.1194,-0
25.0189094543457118.737144470215,-15.3180
22.8478122.0756,-0
25.7369861602783119.444747924805,-17.7970
25.0444011688232118.758003234863,-15.0220
24.6252727508545118.353118896484,-14.1710
25.0230865478516118.737373352051,-12.5060
25.6940422058105119.490509033203,-13.9120
22.8583122.0333,-0
25.663948059082119.52710723877,-15.00350
25.6690196990967119.528625488281,-38.850
22.8171122.1938,-0
24.6877040863037118.751502990723,-11.3590
22.8407122.2103,-0
24.6732959747314118.753303527832,-11.22950
24.5175514221191118.288032531738,12.11750
22.8585122.1734,-0
23.9321121.8414,-0
24.4748287200928118.170700073242,-23.1990
24.4706001281738118.086387634277,-13.70850
23.9987121.8303,-0
23.9916121.8524,-0
24.4676208496094118.110107421875,-13.5050
22.8482122.221,-0
23.9852121.8527,-0
23.9844121.8321,-0
24.0013121.8409,-0
23.9993121.8565,-0
24.4884357452393118.121192932129,-16.5020
22.8774122.209,-0
24.0547752380371121.898902893066,4.23650
23.9623121.853,-0
22.8475122.2891,-0
22.8767122.235,-0
25.6169452667236119.764213562012,-57.8310
22.8241122.3845,-0
22.8646122.3511,-0
22.8569122.3831,-0
22.882122.3464,-0
22.9001122.3329,-0
22.8419122.4123,-0
22.8404122.3714,-0
22.8363122.3868,-0
22.8396122.3999,-0
25.541374206543119.755157470703,47.93350
22.8346122.3199,-0
22.8897122.2877,-0
22.8588122.3302,-0
22.8677122.335,-0
22.8338122.416,-0
22.865122.3184,-0
22.872122.3021,-0
22.8595122.3053,-0
22.8259122.3781,-0
22.8654122.3192,-0
22.8749122.2812,-0
22.8474122.3147,-0
23.8676121.7857,-0
23.8802121.8124,-0
22.8583122.3072,-0
22.877122.2886,-0
22.8589122.3188,-0
22.8349122.355,-0
22.8651122.3428,-0
22.853122.3417,-0
22.8253122.3688,-0
22.8661122.327,-0
22.9175122.2166,-0
22.8849122.3021,-0
22.8801122.2174,-0
22.8786122.2489,-0
22.8653122.3172,-0
22.8712122.3095,-0
22.8766122.2693,-0
22.878122.2309,-0
22.8815122.1971,-0
22.8482122.3458,-0
22.8803122.2605,-0
22.8681122.2676,-0
22.8522122.3304,-0
22.8634122.3304,-0
22.8682122.3033,-0
22.8583122.3072,-0
22.8654122.2925,-0
22.8493122.3159,-0
22.8489122.3318,-0
22.8654122.2691,-0
22.8537122.3414,-0
22.8586122.3227,-0
22.8575122.3073,-0
22.8456122.3223,-0
23.8979121.8222,-0
22.9096122.2828,-0
22.8729122.3207,-0
22.8815122.2848,-0
22.8673122.3207,-0
22.8647122.331,-0
22.8485122.3143,-0
22.8403122.3508,-0
22.8454122.3286,-0
22.8548122.2935,-0
22.8933122.2518,-0
22.8776122.2624,-0
22.8741122.3009,-0
22.8829122.2876,-0
22.8513122.3482,-0
22.8412122.3871,-0
23.9191121.7932,-0
23.8956121.8209,-0
23.9413776397705121.82103729248,-16.37250
23.8772121.8255,-0
23.8694121.816,-0
22.8788122.3589,-0
22.8863122.3599,-0
22.8789122.3935,-0
22.8839122.3504,-0
22.8966122.2933,-0
22.8672122.3221,-0
22.8673122.3464,-0
22.8522122.3868,-0
22.8586122.361,-0
22.8332122.3249,-0
22.8629122.4031,-0
22.8411122.376,-0
22.9736121.9308,-0
23.886121.799,-0
23.8686121.8072,-0
23.8984121.8327,-0
23.8935089111328121.808586120605,-5.7350
22.8814122.3052,-0
22.8891122.2813,-0
22.8795122.2728,-0
22.8965122.3128,-0
22.8816122.3254,-0
22.8565122.3388,-0
22.8623122.3161,-0
22.8671122.3374,-0
22.8724122.3116,-0
22.8628122.3466,-0
23.8936121.809,-0
23.9048121.8255,-0
23.8748121.8701,-0
22.8734122.3762,-0
22.851122.3767,-0
22.8795122.362,-0
22.8641122.3922,-0
22.8349122.4309,-0
22.8679122.3814,-0
22.8665122.3341,-0
22.87122.3197,-0
22.832122.3898,-0
23.0367121.7223,-0
23.0549121.7073,-0
22.8578122.4386,-0
22.8974122.4391,-0
22.8543122.4196,-0
22.8614122.3901,-0
22.8732122.3947,-0
22.8788122.3981,-0
22.8722122.4138,-0
22.8798122.3522,-0
22.8737122.3794,-0
22.8498122.4029,-0
22.8456122.379,-0
23.9003121.8017,-0
23.9675159454346121.779243469238,-4.01450
22.8585122.3241,-0
22.8553122.3365,-0
23.8778591156006121.945243835449,5.7720
23.8804121.7928,-0
23.8847121.8065,-0
23.8989121.8284,-0
23.8933121.8205,-0
23.8819121.8211,-0
22.8501122.4172,-0
22.8311122.3969,-0
22.8549122.3505,-0
22.8511122.3655,-0
22.8193122.3917,-0
22.8657122.3418,-0
22.878122.3374,-0
22.8773122.3189,-0
22.8472122.385,-0
22.9004122.3275,-0
22.9029122.3157,-0
23.8929121.811,-0
23.8859121.8134,-0
23.9126121.8219,-0
22.8156122.4331,-0
22.849122.4026,-0
22.8554122.3764,-0
22.8902122.3416,-0
22.8929122.3295,-0
22.8492122.3451,-0
23.8988933563232121.836166381836,-56.96150
23.8797121.8136,-0
23.891121.7967,-0
23.8997121.8165,-0
22.8827122.3363,-0
22.8713122.3061,-0
22.8258122.4143,-0
22.8347122.3805,-0
22.8695122.3607,-0
22.8586122.3932,-0
22.8536122.3783,-0
22.8719122.3772,-0
22.8772122.3541,-0
22.8856122.3587,-0
22.892122.3388,-0
22.8385122.3829,-0
22.8359122.3639,-0
22.8308122.3828,-0
22.8977122.3613,-0
22.8617122.4012,-0
22.8567122.3885,-0
22.8609122.3712,-0
22.8583122.3408,-0
22.8701122.3825,-0
22.873122.3609,-0
23.8942121.8201,-0
22.8144122.4198,-0
22.8213122.3945,-0
22.8403122.3584,-0
22.8527122.3815,-0
22.8489122.3968,-0
22.8197122.4167,-0
22.8449122.3756,-0
22.8381122.4021,-0
22.8448122.3846,-0
22.8514122.3711,-0
23.8936121.8081,-0
23.889121.8391,-0
22.901122.3051,-0
23.9316121.8302,-0
23.9272121.8449,-0
23.9125121.8389,-0
23.8866121.8343,-0
23.9863319396973121.888153076172,-37.24050
23.8878121.8722,-0
23.8831121.8459,-0
22.8447122.3963,-0
22.8535122.3615,-0
22.8625122.3897,-0
22.8468122.3341,-0
22.88122.4545,-0
22.879122.3767,-0
22.8747122.4105,-0
22.8788122.3901,-0
22.8861122.3707,-0
22.8637122.4057,-0
22.8687122.4185,-0
22.8728122.3483,-0
22.8752122.338,-0
22.8719122.2868,-0
23.9097121.8404,-0
23.9286121.8329,-0
23.88121.8339,-0
22.8269122.3948,-0
22.9233122.3137,-0
22.9298122.3262,-0
22.8218122.3651,-0
22.8788122.3426,-0
22.8842122.369,-0
22.8639122.3727,-0
22.8822122.3784,-0
22.8598122.3235,-0
22.8447122.3593,-0
22.8395122.3788,-0
23.4358121.5938,-0
23.3763121.5599,-0
22.8536122.3838,-0
22.8986122.3147,-0
22.9086122.3236,-0
22.8961122.3807,-0
22.9689122.318,-0
22.8498122.3863,-0
22.8563122.3604,-0
22.8256122.3679,-0
22.8605122.348,-0
22.8521122.3822,-0
22.8449122.3724,-0
22.8558122.3671,-0
22.8315122.3867,-0
22.8356122.3479,-0
22.8422122.3348,-0
22.8644122.3586,-0
22.8738122.3495,-0
22.8821122.3718,-0
22.8677122.3434,-0
22.8713122.3777,-0
22.8909122.3241,-0
22.8842122.3545,-0
22.8696122.3377,-0
22.8592122.3795,-0
22.9156122.315,-0
22.8893122.3594,-0
22.8389122.3697,-0
22.8537122.3474,-0
23.8952121.8207,-0
23.896121.8312,-0
23.4167121.6101,-0
23.4052121.5953,-0
23.4438121.6229,-0
23.4686121.6632,-0
23.4451121.6426,-0
23.426121.5933,-0
22.8743122.3669,-0
22.8919122.3359,-0
22.8945122.3239,-0
22.8707122.3445,-0
22.8636122.3526,-0
22.8861122.3173,-0
22.8854122.3076,-0
22.8576122.3683,-0
22.907122.3357,-0
22.8858122.3617,-0
22.8604122.3552,-0
22.8646122.3384,-0
22.8674122.3589,-0
22.8738122.3319,-0
