經度緯度,電流強度(kA)0
24.2198121.7356,-0
24.2172121.7218,-0
24.2176121.7217,-0
24.2914121.7603,-0
24.2564121.7584,-0
24.4412121.8339,-0
24.9078122.0373,-0
24.6857121.9492,-0
24.7444121.956,-0
24.6568121.9648,-0
24.6652121.9536,-0
24.7073121.9431,-0
24.7263121.9537,-0
24.5999121.9031,-0
24.4974121.8556,-0
24.4114121.8088,-0
24.3708121.7928,-0
24.3959121.8054,-0
24.3137121.7708,-0
24.2717121.7499,-0
24.1104121.6754,-0
24.1203121.6859,-0
24.099121.6692,-0
24.1356121.6852,-0
24.1528121.7007,-0
24.1548121.7,-0
24.1504121.6979,-0
24.4865121.8596,-0
24.5427121.8795,-0
24.5235121.8601,-0
24.3902121.7998,-0
24.4018121.8306,-0
24.2702121.7524,-0
24.2582121.7465,-0
24.3266121.7894,-0
24.3372121.7947,-0
24.3747121.7976,-0
24.3039121.7624,-0
24.3403121.7743,-0
24.394121.8036,-0
24.6282121.9088,-0
24.5275121.8641,-0
24.4749121.8458,-0
24.4693121.8575,-0
24.6957121.9488,-0
24.1314121.686,-0
24.1365121.6844,-0
24.1032121.6749,-0
24.1073121.6762,-0
24.0858121.6662,-0
24.1079121.6754,-0
24.07121.6599,-0
24.119121.6832,-0
24.8097122.0636,-0
24.8006122.0587,-0
24.8461122.0375,-0
24.8171122.0107,-0
24.8171122.0107,-0
24.8007122.0412,-0
24.8186122.0035,-0
24.798122.0506,-0
24.2306121.7256,-0
24.199121.7217,-0
24.1243121.6813,-0
24.1426121.6901,-0
24.0766121.6619,-0
24.1017121.6735,-0
24.2568121.746,-0
24.278121.7613,-0
24.2849121.7417,-0
24.2822121.7495,-0
24.2732121.7536,-0
24.3215121.7775,-0
24.3498121.7909,-0
24.2876121.758,-0
24.4608121.841,-0
24.4403121.8328,-0
24.4496121.8259,-0
24.5349121.8671,-0
24.4642121.8303,-0
24.5115121.8573,-0
24.5316121.8626,-0
24.5139121.8561,-0
24.4926121.85,-0
24.4979121.8767,-0
24.4823121.8963,-0
24.4874121.8577,-0
24.5039121.8448,-0
24.5074121.8513,-0
24.4765121.8386,-0
24.4939121.8717,-0
24.3473121.7923,-0
24.3691121.8028,-0
24.5296121.8668,-0
24.5683121.8937,-0
24.5135121.8573,-0
24.5561121.8892,-0
24.7177121.9626,-0
24.7347121.9633,-0
24.7238121.9583,-0
24.7436121.9649,-0
24.7486121.9672,-0
24.7184121.9678,-0
24.7194121.9662,-0
24.7267121.942,-0
24.7408121.9675,-0
24.7398121.9691,-0
24.7387121.9655,-0
24.7229121.9639,-0
24.7421121.9593,-0
24.5795121.886,-0
24.5795121.886,-0
24.5821121.8954,-0
24.6284121.9039,-0
24.6284121.9039,-0
24.6258121.9002,-0
24.651121.9113,-0
24.6222121.9153,-0
24.5797121.9086,-0
24.5757121.882,-0
24.5852121.8894,-0
24.5784121.8962,-0
24.5889121.8977,-0
24.5709121.8829,-0
24.6133121.9073,-0
24.6105121.9104,-0
24.6163121.9096,-0
24.5785121.8817,-0
24.5785121.8817,-0
24.5626121.8786,-0
24.5824121.8875,-0
24.7218121.8735,-0
24.6884121.9455,-0
24.6769121.9744,-0
24.7066121.9506,-0
24.725121.9509,-0
24.6682121.9477,-0
24.6745121.9392,-0
24.7337121.9553,-0
24.7145121.9751,-0
24.7234121.965,-0
24.9232122.0467,-0
24.9139122.0671,-0
24.9188122.0676,-0
24.9268122.0188,-0
24.8901122.0438,-0
24.8866122.0321,-0
24.8748122.0291,-0
24.6754121.935,-0
24.6669121.9333,-0
24.7003121.9386,-0
24.6969121.9598,-0
24.6611121.9403,-0
24.6656121.9302,-0
24.6636121.9293,-0
24.6667121.9288,-0
24.6621121.923,-0
24.6495121.9451,-0
24.6646121.9259,-0
24.653121.9207,-0
24.6271121.9368,-0
24.7618121.9688,-0
24.7208121.9601,-0
24.7255121.9592,-0
24.7876121.9747,-0
24.3236121.7768,-0
24.3486121.7865,-0
24.3406121.7805,-0
24.3038121.7642,-0
24.3626121.7805,-0
24.3723121.7847,-0
24.3527121.7859,-0
24.6716121.9677,-0
24.6804121.9554,-0
24.6647121.9249,-0
24.6628121.9396,-0
24.655121.939,-0
24.7533121.9704,-0
24.7516121.9814,-0
24.7584121.9695,-0
24.7225121.9597,-0
24.7327121.953,-0
24.4683121.8771,-0
24.5308121.8673,-0
24.5262121.8712,-0
24.5247121.8593,-0
24.5132121.8636,-0
24.4961121.8561,-0
24.5474121.8846,-0
24.8137121.9869,-0
24.8186121.9891,-0
24.802121.9973,-0
24.8021121.9906,-0
24.8065122.0365,-0
24.8141122.0333,-0
24.7849121.9817,-0
24.7633122.0023,-0
24.849121.813,-0
24.7485121.9693,-0
24.7582121.9705,-0
24.7363121.9556,-0
24.7333121.9605,-0
24.7637121.977,-0
24.7604121.9831,-0
24.764121.9653,-0
24.7618121.9848,-0
24.7878121.9863,-0
24.773121.9665,-0
24.7796121.9883,-0
24.7345121.9638,-0
24.5693121.8727,-0
24.5567121.8845,-0
24.5921121.8955,-0
24.5759121.8885,-0
24.5686121.8956,-0
24.6012121.9002,-0
24.7675121.9672,-0
24.7715122.0242,-0
24.7613121.9632,-0
24.7037121.9795,-0
24.7145121.9584,-0
24.6781121.9293,-0
24.7171121.9487,-0
24.7009121.9513,-0
24.5799121.8886,-0
24.5482121.882,-0
24.5867121.8987,-0
24.5702121.8943,-0
24.5475121.8805,-0
24.5902121.8892,-0
24.5991121.8932,-0
24.6001121.8954,-0
24.5761121.8974,-0
24.5761121.8974,-0
24.6153121.8962,-0
24.6153121.8962,-0
24.6468121.9263,-0
24.6468121.9263,-0
24.6067121.9174,-0
24.6067121.9174,-0
24.5899121.9017,-0
24.6017121.8888,-0
24.6006121.8874,-0
24.5921121.8962,-0
24.5721121.9043,-0
24.589121.9082,-0
24.5934121.9036,-0
24.5939121.9009,-0
24.5939121.9009,-0
24.6466121.9245,-0
24.6328121.9271,-0
24.6286121.9251,-0
24.5913121.9042,-0
24.5924121.903,-0
24.6375121.9124,-0
24.6375121.9124,-0
24.6121.8921,-0
24.6121.8921,-0
24.5178121.8546,-0
24.5143121.8574,-0
24.6306121.7786,-0
24.5375121.8677,-0
24.5338121.8741,-0
24.7394121.9698,-0
24.7443121.9616,-0
24.7394121.9698,-0
24.7424121.9936,-0
24.7467121.9733,-0
24.8256121.827,-0
24.7048121.9437,-0
24.816121.9908,-0
24.7902121.9955,-0
24.7879122.0001,-0
24.7651121.9982,-0
24.7333122.0581,-0
24.8148122.0369,-0
24.8148122.0369,-0
24.7769121.9659,-0
24.5658121.8865,-0
24.5675121.8913,-0
24.5021121.8705,-0
24.5432121.873,-0
24.5137121.8592,-0
24.5317121.8704,-0
24.5267121.8599,-0
24.5037121.8612,-0
24.5487121.8821,-0
24.546121.891,-0
24.5446121.8825,-0
24.5489121.8836,-0
24.5023121.8473,-0
24.5332121.8882,-0
24.5365121.8852,-0
24.49121.8441,-0
24.5549121.8866,-0
24.5634121.8787,-0
24.5434121.8789,-0
24.5353121.8772,-0
24.6138121.9178,-0
24.6138121.9178,-0
24.6353121.9171,-0
24.6246121.9113,-0
24.5788121.8949,-0
24.576121.8977,-0
24.5834121.8979,-0
24.5871121.8888,-0
24.5886121.8894,-0
24.6189121.9135,-0
24.6118121.9102,-0
24.8521122.0127,-0
24.8045121.9955,-0
24.8438122.0198,-0
24.8469122.0117,-0
24.8372122.0215,-0
24.836122.0108,-0
24.8119121.9951,-0
24.6763121.9784,-0
24.6986122.0609,-0
24.6635121.9268,-0
24.6699121.9459,-0
24.6748121.9358,-0
24.7026121.9606,-0
24.7051121.9567,-0
24.6816121.9498,-0
24.6569121.9411,-0
24.6668121.926,-0
24.6938121.9526,-0
24.583121.9083,-0
24.583121.9083,-0
24.5875121.8863,-0
24.5701121.8947,-0
24.5701121.8947,-0
24.5592121.9155,-0
24.58121.9069,-0
24.6173121.9137,-0
24.6162121.915,-0
24.6035121.9098,-0
24.6171121.9162,-0
24.8165121.9881,-0
24.822121.9905,-0
24.6815121.9273,-0
24.7234121.9564,-0
24.7251121.9737,-0
24.672121.9276,-0
24.6412121.923,-0
24.6412121.923,-0
24.6496121.9141,-0
24.6145121.9138,-0
24.5964121.9054,-0
24.6185121.9105,-0
24.6627121.9293,-0
24.6746121.9187,-0
24.6567121.9322,-0
24.6103121.9123,-0
24.6048121.9184,-0
24.599121.9156,-0
24.6722121.9292,-0
24.6143121.8988,-0
24.6138121.8994,-0
24.6166121.9007,-0
24.6154121.9141,-0
24.6154121.9141,-0
24.6767121.9248,-0
24.6291121.9245,-0
24.6305121.9252,-0
24.4753121.85,-0
24.5049121.8452,-0
24.5106121.8604,-0
24.8131121.9971,-0
24.7047121.9273,-0
24.7674121.9684,-0
24.7043121.94,-0
24.7022121.943,-0
24.6559121.9335,-0
24.6984121.9446,-0
24.6982121.9329,-0
24.6876121.9411,-0
24.6908121.9367,-0
24.6758122.0172,-0
24.7197121.9568,-0
24.6892121.9562,-0
24.7204121.9356,-0
24.7404121.976,-0
24.677121.9443,-0
24.6664121.9261,-0
24.6335121.9126,-0
24.6279121.919,-0
24.6116121.9113,-0
24.6398121.9245,-0
24.6692121.9241,-0
24.6249121.9076,-0
24.6249121.9076,-0
24.8934122.0422,-0
25.2469122.2628,-0
24.531121.8655,-0
24.5438121.8798,-0
24.4773121.8502,-0
24.4648121.8661,-0
24.496121.8548,-0
24.5444121.8824,-0
24.5251121.85,-0
24.5027121.8581,-0
24.5007121.8565,-0
24.1407121.69,-0
24.3202121.7693,-0
24.3507121.788,-0
24.3388121.7825,-0
24.3207121.7723,-0
24.3156121.7738,-0
24.3202121.7759,-0
24.3458121.8014,-0
24.4244121.7744,-0
24.3695121.7872,-0
24.3491121.7835,-0
24.3645121.7967,-0
24.2822121.7536,-0
24.2953121.7608,-0
24.3169121.7692,-0
24.2825121.7535,-0
24.2898121.7664,-0
24.2535121.7493,-0
24.3013121.7586,-0
24.3334121.7775,-0
24.3455121.783,-0
24.3494121.7853,-0
24.3328121.7811,-0
24.3393121.7821,-0
24.3329121.7811,-0
24.3431121.7862,-0
24.3618121.7888,-0
24.3639121.7898,-0
24.3713121.7963,-0
24.3627121.8035,-0
24.3678121.806,-0
24.3733121.7934,-0
24.3722121.7983,-0
24.3458121.7861,-0
24.1211121.6803,-0
25.8707122.4637,-0
25.9937122.5365,-0
24.8741122.0128,-0
24.9075122.0277,-0
24.8998122.0433,-0
24.8998122.0433,-0
24.7707121.9469,-0
24.7573121.958,-0
24.7936121.9801,-0
24.7576121.9676,-0
24.7582121.9593,-0
24.7669121.9672,-0
24.7555121.9812,-0
24.7573121.9809,-0
24.769121.9776,-0
24.7737121.9689,-0
24.7381121.9816,-0
24.7318121.9541,-0
24.7071121.94,-0
24.7235121.925,-0
24.7449121.9598,-0
24.717121.9954,-0
24.7315121.9557,-0
24.7264121.9531,-0
24.7274121.9485,-0
24.7318121.9483,-0
24.738121.957,-0
24.7527121.9603,-0
24.7445121.9661,-0
24.7324121.9534,-0
24.687121.956,-0
24.6925121.9264,-0
24.7005121.9579,-0
24.6909121.9504,-0
24.6421121.983,-0
24.6941121.9699,-0
24.7303121.9552,-0
24.6949121.9605,-0
24.676122.0156,-0
24.7573121.9171,-0
25.7638122.4755,-0
25.7007122.4066,-0
25.6592122.407,-0
25.6787122.3855,-0
25.6795122.3766,-0
25.7703122.4901,-0
25.662122.3601,-0
24.6893121.9414,-0
24.6901121.9272,-0
24.7017121.9588,-0
24.6923121.9385,-0
24.6558121.8982,-0
24.6435121.9127,-0
24.728121.9484,-0
24.6381122.0056,-0
24.7007121.9572,-0
24.7179121.9582,-0
24.6767121.9316,-0
24.6893121.9471,-0
24.6961121.9584,-0
24.6903121.9418,-0
24.6668121.9518,-0
24.7262121.9737,-0
24.7368121.9579,-0
24.7124121.9401,-0
24.6921121.9465,-0
24.7065121.948,-0
24.6509121.948,-0
25.0792122.1095,-0
24.0869121.6658,-0
24.1665121.7148,-0
24.2029121.7156,-0
24.5008121.8622,-0
24.5076121.8568,-0
24.5062121.8562,-0
24.5681121.8773,-0
24.5675121.8779,-0
24.5602121.8762,-0
24.5096121.8604,-0
24.4765121.8388,-0
24.4606121.8434,-0
24.4802121.8415,-0
24.4946121.8502,-0
24.5073121.8623,-0
24.5091121.8473,-0
24.485121.8471,-0
24.5071121.8554,-0
24.5111121.8522,-0
24.52121.8554,-0
24.513121.8557,-0
24.5502121.8764,-0
24.6925121.9516,-0
24.6981121.9451,-0
24.6943121.941,-0
24.7053121.9324,-0
24.6873121.9696,-0
24.7208121.9478,-0
24.6636121.9266,-0
24.3444121.7828,-0
24.2801121.7581,-0
24.2657121.7478,-0
24.2746121.7513,-0
24.2913121.7581,-0
24.2821121.7568,-0
24.2624121.7489,-0
24.2967121.7706,-0
24.2647121.7534,-0
24.2574121.7476,-0
24.2832121.7466,-0
24.2638121.7441,-0
24.3941121.7852,-0
24.3608121.796,-0
24.4273121.8283,-0
24.4103121.8044,-0
24.3179121.8095,-0
24.4037121.8115,-0
24.4041121.8123,-0
24.1342121.6921,-0
24.1427121.6894,-0
24.1651121.697,-0
24.2344121.7402,-0
24.2513121.7254,-0
24.1357121.6897,-0
24.1409121.688,-0
24.257121.7515,-0
24.2772121.7575,-0
24.1817121.7092,-0
24.1991121.7193,-0
24.1726121.7095,-0
24.219121.7236,-0
24.1997121.7171,-0
24.2171121.7228,-0
24.1477121.6932,-0
24.148121.6931,-0
24.1491121.7048,-0
24.1853121.7131,-0
24.7843122.0144,-0
24.7878121.9868,-0
24.8124122.032,-0
24.6839121.939,-0
24.7469121.959,-0
24.7595121.9636,-0
24.8134122.0097,-0
24.8196122.0126,-0
24.4158121.8327,-0
24.4934121.8592,-0
24.6078121.8985,-0
24.6078121.8985,-0
24.5729121.8884,-0
24.5729121.8884,-0
24.6347121.9097,-0
24.6264121.9193,-0
24.6271121.9196,-0
24.6315121.919,-0
24.6358121.921,-0
24.6196121.9093,-0
24.6196121.9093,-0
24.6095121.9004,-0
24.5536121.8774,-0
24.5445121.8857,-0
24.579121.8924,-0
24.5783121.892,-0
24.5832121.8899,-0
24.5741121.8989,-0
24.5635121.906,-0
24.5678121.887,-0
24.5718121.8832,-0
24.584121.8762,-0
24.603121.8579,-0
24.5732121.8863,-0
24.5882121.8718,-0
24.5862121.8939,-0
24.5518121.9961,-0
24.5648121.9179,-0
24.6405121.9122,-0
24.6388121.9142,-0
24.6187121.9112,-0
24.6339121.9119,-0
24.6375121.9093,-0
24.6375121.9093,-0
24.64121.9193,-0
24.64121.9193,-0
24.6332121.917,-0
24.6388121.9196,-0
24.5763121.9005,-0
24.5763121.9005,-0
24.6473121.9219,-0
24.6473121.9219,-0
24.6072121.9376,-0
24.7279121.9299,-0
24.584121.8871,-0
24.584121.8871,-0
24.5094121.8536,-0
24.5078121.8554,-0
24.5891121.8831,-0
24.5834121.8888,-0
24.5754121.893,-0
24.5631121.9052,-0
24.5823121.8938,-0
24.584121.8921,-0
24.5689121.9039,-0
24.5789121.9094,-0
24.5924121.8957,-0
24.5904121.8923,-0
24.629121.9126,-0
24.6263121.9157,-0
24.5678121.8879,-0
24.5729121.8829,-0
24.5787121.888,-0
24.5245121.8666,-0
24.226121.7253,-0
24.2074121.7187,-0
24.6714121.9277,-0
24.6466121.9229,-0
24.6486121.9238,-0
24.7453121.9543,-0
24.3593121.7932,-0
24.2939121.7652,-0
24.3422121.7948,-0
24.5562121.8893,-0
24.5671121.8791,-0
24.5913121.8911,-0
24.5913121.8911,-0
24.5426121.8825,-0
24.542121.8745,-0
24.6132121.9207,-0
24.6132121.9207,-0
24.6673121.9799,-0
24.4199121.8125,-0
24.3922121.8244,-0
24.395121.8259,-0
24.5972121.8977,-0
24.5972121.8977,-0
24.5796121.8873,-0
24.5796121.8873,-0
24.541121.8949,-0
24.5344121.9011,-0
24.55121.8817,-0
24.5761121.8898,-0
24.579121.887,-0
24.6099121.8891,-0
24.5595121.8915,-0
24.5449121.8932,-0
24.5284121.903,-0
24.5392121.8765,-0
24.5202121.8781,-0
24.3515121.8011,-0
24.339121.7949,-0
24.3619121.7899,-0
24.3522121.7888,-0
24.3782121.8063,-0
24.3633121.7956,-0
24.3528121.7907,-0
24.3601121.791,-0
24.3752121.7995,-0
24.3255121.7713,-0
24.5836121.8809,-0
24.6087121.892,-0
24.4899121.8995,-0
24.5558121.8372,-0
24.5024121.8496,-0
24.6195121.9122,-0
24.6195121.9122,-0
24.6252121.9111,-0
24.6213121.9155,-0
24.6042121.9075,-0
24.6548121.9077,-0
24.6548121.9077,-0
24.6309121.9044,-0
24.6108121.9107,-0
24.6108121.9107,-0
24.5886121.9257,-0
24.5886121.9257,-0
24.5862121.9507,-0
24.5627121.9122,-0
24.5716121.9168,-0
24.6165121.9144,-0
24.6051121.909,-0
24.5644121.8761,-0
24.5832121.8586,-0
24.5241121.8955,-0
24.5329121.8726,-0
24.5769121.8714,-0
24.6009121.8817,-0
24.5887121.893,-0
24.571121.8866,-0
24.571121.8866,-0
24.37121.7887,-0
24.2767121.7501,-0
24.2889121.7732,-0
24.4212121.8382,-0
24.3633121.7925,-0
24.4904121.8844,-0
24.5081121.8758,-0
24.8777122.0412,-0
24.8777122.0412,-0
24.8756122.0479,-0
24.8721122.0265,-0
24.8645122.0217,-0
24.6735121.9392,-0
24.2972121.763,-0
24.4269121.8576,-0
24.5229121.8574,-0
24.4124121.8923,-0
24.3798121.8029,-0
24.4149121.855,-0
24.3387121.7812,-0
24.5167121.9143,-0
24.4325122.0049,-0
24.7514122.0069,-0
24.7823121.9561,-0
24.7847121.9782,-0
24.7341122.1096,-0
24.7255122.0758,-0
24.7424122.0189,-0
24.7636121.9971,-0
24.7378122.0341,-0
24.7566121.9889,-0
24.8219122.0086,-0
24.8219122.0086,-0
24.7176122.0907,-0
24.7457122.0262,-0
24.9942122.1153,-0
24.9613122.1183,-0
24.9767122.0697,-0
25.0797122.1668,-0
25.0798122.1637,-0
24.9666122.1245,-0
25.0533122.197,-0
25.1232122.1887,-0
25.1353122.1478,-0
25.1344122.133,-0
25.1159122.1427,-0
25.1159122.1427,-0
25.1588122.4395,-0
25.3529122.2358,-0
25.236122.189,-0
24.4128121.8117,-0
24.3742121.8154,-0
24.3882121.8224,-0
24.2536121.7364,-0
24.085121.661,-0
24.3439121.8017,-0
24.3123121.7761,-0
24.8895122.0288,-0
24.884122.0263,-0
25.3067122.2282,-0
24.7215121.9613,-0
24.7922121.911,-0
22.4424120.3267,-0
24.9629122.0695,-0
24.9622122.0732,-0
24.3598121.7883,-0
26.3949122.6791,-0
26.2233122.6014,-0
26.3084122.692,-0
24.1752121.7057,-0
24.66121.9329,-0
26.3006122.634,-0
26.4036122.7,-0
24.519121.8562,-0
24.3881121.8564,-0
24.419121.8289,-0
24.4424121.8162,-0
24.4911121.8488,-0
24.4792121.8357,-0
24.5109121.8751,-0
24.3644121.8179,-0
24.2998121.8483,-0
24.3368121.7806,-0
24.343121.7786,-0
24.3135121.7654,-0
24.3245121.7675,-0
24.2524121.7397,-0
24.2554121.7385,-0
24.2001121.7135,-0
24.2066121.7158,-0
24.1609121.6981,-0
24.248121.7444,-0
24.1715121.7043,-0
24.2044121.7124,-0
24.3206121.7812,-0
24.3148121.7711,-0
24.3193121.7732,-0
24.3169121.7795,-0
24.3158121.779,-0
24.3992121.8085,-0
24.3779121.8231,-0
24.4593121.8309,-0
24.3739121.8149,-0
24.3928121.8164,-0
24.4004121.8289,-0
24.3928121.8098,-0
24.4414121.822,-0
24.4488121.8198,-0
24.4018121.8089,-0
24.4073121.8044,-0
24.4053121.8036,-0
24.3769121.8046,-0
24.4036121.8173,-0
24.3919121.8131,-0
24.4083121.8061,-0
24.3044121.7591,-0
24.398121.8453,-0
24.4316121.8282,-0
24.4337121.8236,-0
24.1562121.7,-0
24.1595121.6977,-0
24.1441121.6908,-0
24.1702121.7041,-0
24.1983121.714,-0
24.3779121.7923,-0
24.3872121.7964,-0
24.3663121.7914,-0
24.3621121.806,-0
24.3754121.7951,-0
24.3417121.7808,-0
24.3548121.7792,-0
24.3473121.7776,-0
24.3158121.7656,-0
24.3383121.778,-0
24.3168121.777,-0
24.3235121.7737,-0
24.3402121.7813,-0
24.2995121.7579,-0
24.2935121.7601,-0
24.2932121.7758,-0
24.3135121.763,-0
24.6482121.941,-0
24.6482121.941,-0
24.6997121.9388,-0
24.7007121.9373,-0
24.682121.9626,-0
24.7067121.9386,-0
24.6627121.9887,-0
24.6956121.9692,-0
24.6421121.9014,-0
24.6393121.9002,-0
24.6268121.9087,-0
24.6268121.9087,-0
24.4446121.8275,-0
24.8436122.0217,-0
24.7899121.9708,-0
24.3882121.8139,-0
24.4007121.8094,-0
24.4069121.8036,-0
24.3947121.8163,-0
24.3927121.8154,-0
24.3986121.8182,-0
24.4554121.8645,-0
24.4837121.8623,-0
24.4636121.8372,-0
24.4532121.8415,-0
24.7173121.9414,-0
24.7201121.9497,-0
24.7156121.9626,-0
24.7192121.9571,-0
24.7371121.9654,-0
24.7449121.9828,-0
24.7126121.9417,-0
24.7059121.9516,-0
24.7326121.9516,-0
24.9411122.0946,-0
24.9664122.1072,-0
24.9619122.0562,-0
24.9324122.0586,-0
24.9889122.0667,-0
24.8908122.0226,-0
24.8903122.0311,-0
24.301121.7699,-0
24.3154121.7815,-0
24.3224121.7703,-0
24.3109121.7651,-0
24.3087121.7651,-0
24.316121.7601,-0
24.3089121.7571,-0
24.3194121.7697,-0
24.3171121.7687,-0
24.3528121.7542,-0
24.323121.7658,-0
24.3186121.7593,-0
24.5522121.8721,-0
24.564121.8749,-0
24.5342121.886,-0
24.5268121.8893,-0
24.5507121.8724,-0
24.5348121.8867,-0
24.3392121.7748,-0
24.5454121.8574,-0
24.5235121.8661,-0
24.5606121.9218,-0
24.5524121.9175,-0
24.5857121.891,-0
24.5474121.8854,-0
24.5346121.9027,-0
24.5681121.8664,-0
24.5309121.8826,-0
24.5495121.9037,-0
24.5921121.8596,-0
24.5921121.8596,-0
24.5648121.8739,-0
24.5687121.8756,-0
24.6095121.8996,-0
24.6095121.8996,-0
24.5924121.8903,-0
24.5529121.8831,-0
24.5359121.8922,-0
24.5836121.8818,-0
24.5701121.8928,-0
24.6224121.8557,-0
24.6224121.8557,-0
24.5918121.8758,-0
24.589121.8754,-0
24.5746121.8693,-0
24.443121.8727,-0
24.4748121.8474,-0
24.4534121.8324,-0
24.456121.8374,-0
24.4629121.835,-0
24.2904121.7567,-0
24.3055121.7607,-0
24.2946121.7516,-0
24.2904121.7567,-0
24.3163121.7632,-0
24.2966121.7634,-0
24.3667121.7904,-0
24.3614121.788,-0
24.368121.7913,-0
24.3534121.7919,-0
24.3841121.7969,-0
24.3727121.794,-0
24.3695121.7925,-0
24.3866121.7997,-0
24.3712121.7972,-0
24.3743121.7987,-0
24.3747121.8048,-0
24.3852121.8007,-0
24.3686121.7858,-0
24.3771121.7895,-0
24.3708121.793,-0
24.3655121.7907,-0
24.3547121.7828,-0
24.3514121.7813,-0
24.3471121.7784,-0
24.3425121.785,-0
24.3568121.8042,-0
24.4381121.8292,-0
24.4506121.8218,-0
24.4405121.835,-0
24.4378121.8396,-0
24.4105121.8583,-0
24.4687121.8322,-0
24.4542121.8383,-0
24.5056121.8454,-0
24.5092121.8477,-0
24.5332121.8662,-0
24.4879121.8869,-0
24.5215121.8596,-0
24.4742121.8882,-0
24.5344121.8663,-0
24.5093121.8625,-0
24.5133121.8593,-0
24.5191121.8816,-0
24.3664121.7941,-0
24.3587121.7952,-0
24.3566121.7942,-0
24.3639121.7982,-0
24.3618121.7972,-0
24.3639121.7993,-0
24.3664121.7982,-0
24.3604121.7848,-0
24.3743121.791,-0
24.3589121.792,-0
24.3578121.7915,-0
24.3609121.7919,-0
24.365121.7843,-0
24.3546121.79,-0
24.3718121.7862,-0
24.3675121.7843,-0
24.358121.7874,-0
24.3633121.7866,-0
24.3306121.7744,-0
24.3371121.7754,-0
24.3225121.7731,-0
24.3196121.7705,-0
24.3032121.7622,-0
24.3125121.7773,-0
24.3244121.766,-0
24.3017121.7554,-0
24.3161121.7664,-0
24.3161121.7664,-0
24.3205121.7659,-0
24.3087121.7608,-0
24.3058121.7665,-0
24.3218121.7612,-0
24.3194121.7602,-0
24.3101121.765,-0
24.3169121.7672,-0
24.3126121.7616,-0
24.357121.7829,-0
24.3581121.7834,-0
24.3421121.7823,-0
24.3351121.7752,-0
24.3455121.7796,-0
24.3388121.782,-0
24.3635121.7934,-0
24.3235121.7776,-0
24.3491121.782,-0
24.3556121.7849,-0
24.3618121.7784,-0
24.3338121.7814,-0
24.3318121.7871,-0
24.3296121.7861,-0
24.388121.802,-0
24.3567121.7794,-0
24.3457121.781,-0
24.3665121.7826,-0
24.3928121.7925,-0
24.42121.8298,-0
24.4276121.8054,-0
24.4098121.8253,-0
24.4157121.8215,-0
24.7209121.9718,-0
24.7332121.9874,-0
24.7689121.9748,-0
24.7479121.9782,-0
24.7339121.9938,-0
24.5863121.8754,-0
24.5863121.8754,-0
24.5563121.8965,-0
24.5827121.8783,-0
24.6351121.8274,-0
24.6432121.83,-0
24.5741121.88,-0
24.5758121.8783,-0
24.5863121.886,-0
24.5863121.886,-0
24.49121.8342,-0
24.458121.8308,-0
24.4509121.8483,-0
24.46121.8329,-0
24.4709121.81,-0
24.4402121.8209,-0
24.4313121.8235,-0
24.6118121.8997,-0
24.6118121.8997,-0
24.5847121.9016,-0
24.5913121.9048,-0
24.5911121.914,-0
24.543121.9062,-0
24.567121.8833,-0
24.5586121.9068,-0
24.5393121.8858,-0
24.5306121.8604,-0
24.5518121.8714,-0
24.6739121.9609,-0
24.6923121.9559,-0
24.6798121.9319,-0
24.6781121.9388,-0
24.6087121.9009,-0
24.6044121.899,-0
24.6119121.8998,-0
24.6017121.8952,-0
24.6007121.914,-0
24.6007121.914,-0
24.6075121.9077,-0
24.6061121.9071,-0
24.6316121.9145,-0
24.6478121.9189,-0
24.6478121.9189,-0
24.6058121.9147,-0
24.5883121.9338,-0
24.6221121.9057,-0
24.635121.9277,-0
24.6364121.9283,-0
24.6182121.9161,-0
24.6379121.93,-0
24.6325121.9015,-0
24.6486121.9086,-0
24.6278121.9091,-0
24.6271121.9088,-0
24.6109121.9259,-0
24.6482121.9137,-0
24.6482121.9137,-0
24.6275121.9222,-0
24.6366121.9266,-0
24.6567121.9184,-0
24.6797121.9395,-0
24.6578121.9433,-0
24.7497121.9833,-0
24.6869121.9914,-0
24.7422121.9633,-0
24.7337121.946,-0
24.7278121.9465,-0
24.7321121.9552,-0
24.7179121.9712,-0
24.3587121.788,-0
24.3576121.7875,-0
24.3645121.7901,-0
24.3758121.7882,-0
24.3589121.7891,-0
24.3306121.7967,-0
24.3348121.7989,-0
24.3289121.7954,-0
24.32121.7915,-0
24.2928121.7775,-0
24.2725121.7671,-0
24.3283121.8074,-0
24.33121.7783,-0
24.3306121.7922,-0
24.3393121.794,-0
24.3157121.7666,-0
24.334121.7758,-0
24.3557121.8131,-0
24.3643121.7984,-0
24.3612121.797,-0
24.3819121.8302,-0
24.3569121.788,-0
24.3709121.8267,-0
24.3823121.8328,-0
24.4899121.845,-0
24.4435121.8214,-0
24.214121.7271,-0
24.2209121.7244,-0
24.1964121.7141,-0
24.2323121.7339,-0
24.266121.7469,-0
24.2879121.7581,-0
24.3424121.7854,-0
24.3378121.7709,-0
24.3274121.7806,-0
24.3405121.7867,-0
24.2765121.7462,-0
24.2577121.7421,-0
24.2471121.7448,-0
24.2617121.741,-0
24.2531121.7447,-0
24.2509121.7465,-0
24.2593121.7452,-0
24.4461121.8266,-0
24.4055121.8083,-0
24.4055121.8083,-0
24.4259121.8197,-0
24.4298121.813,-0
24.3142121.7689,-0
